tweet_id,text,created_at,user_followers,user_friends,retweet_count,favorite_count
tweet_00204,"pelaku berhasil ditangkap, terkait korupsi. Masyarakat diminta tetap waspada.",2024-06-29 12:11:00,3399,1112,4206,8442
tweet_00205,"kasus sedang diselidiki, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-07-09 03:17:00,27971,26,409,894
tweet_00206,"keamanan terus ditingkatkan, kondisi kota terus dipantau oleh pihak terkait.",2024-09-16 12:26:00,15323,2139,3595,1560
tweet_00207,"warga merasa aman, kondisi warga terus dipantau oleh pihak terkait.",2024-04-14 22:14:00,4790,1932,3804,2356
tweet_00208,"keamanan terus ditingkatkan, kondisi keamanan terus dipantau oleh pihak terkait.",2024-11-21 15:33:00,39835,666,4644,8503
tweet_00209,"keamanan terus ditingkatkan, kondisi keamanan terus dipantau oleh pihak terkait.",2024-08-25 07:05:00,8956,4135,4540,6236
tweet_00210,"kasus sedang diselidiki, terkait pencurian. Masyarakat diminta tetap waspada.",2024-12-27 02:24:00,7015,163,1977,956
tweet_00211,"keamanan terus ditingkatkan, kondisi patroli terus dipantau oleh pihak terkait.",2024-10-27 10:59:00,33733,1717,4703,6563
tweet_00212,"kasus sedang diselidiki, terkait perampokan. Masyarakat diminta tetap waspada.",2024-07-19 18:22:00,26027,2984,1797,1394
tweet_00213,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-06-29 15:16:00,19352,2919,4889,3591
tweet_00214,"pelaku berhasil ditangkap, terkait curanmor. Masyarakat diminta tetap waspada.",2024-05-16 21:33:00,22871,6,374,4648
tweet_00215,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-03-11 10:59:00,41099,3819,4933,3216
tweet_00216,"kasus sedang diselidiki, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-08-17 00:33:00,43016,4560,4023,7062
tweet_00217,"warga menjadi korban, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-08-27 02:53:00,10841,1998,2891,3432
tweet_00218,"warga menjadi korban, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-10-16 09:15:00,23050,2365,575,7029
tweet_00219,"warga menjadi korban, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-08-08 09:08:00,6126,2217,2352,3568
tweet_00220,"keamanan terus ditingkatkan, kondisi informasi terus dipantau oleh pihak terkait.",2024-11-15 18:54:00,18319,624,1274,956
tweet_00221,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-09-02 08:19:00,291,2849,1058,4293
tweet_00222,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-07-24 15:41:00,25621,4590,275,2740
tweet_00223,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-04-11 17:10:00,6648,3254,918,7595
tweet_00224,"kondisi kota tertib, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-07-23 15:40:00,12605,1974,2793,891
tweet_00225,"masyarakat tetap waspada, kondisi tertib terus dipantau oleh pihak terkait.",2024-12-13 17:26:00,42769,4617,1518,1198
tweet_00226,"polisi melakukan patroli, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-03-28 01:14:00,22483,3490,4049,7705
tweet_00227,"situasi tetap aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-12-04 21:31:00,42833,4445,4909,3072
tweet_00228,"polisi mengamankan pelaku, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-04-19 18:16:00,44643,3296,4033,5105
tweet_00229,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-12-29 01:48:00,19624,493,1347,3173
tweet_00230,"warga menjadi korban, terkait begal. Masyarakat diminta tetap waspada.",2024-01-26 05:21:00,7771,1005,850,1388
tweet_00231,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-06-14 13:09:00,49616,1629,2772,3726
tweet_00232,"masyarakat tetap waspada, kondisi warga terus dipantau oleh pihak terkait.",2024-05-24 23:46:00,35653,1445,4400,8927
tweet_00233,"pelaku berhasil ditangkap, terkait begal. Masyarakat diminta tetap waspada.",2024-11-10 21:29:00,25547,2994,3848,9218
tweet_00234,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-01-22 18:28:00,1187,4765,11,5252
tweet_00235,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-08-21 06:34:00,25529,2395,2545,6570
tweet_00236,"warga menjadi korban, terkait curanmor. Masyarakat diminta tetap waspada.",2024-02-11 02:22:00,27774,719,4146,140
tweet_00237,"kejadian tersebut meresahkan warga, terkait perampokan. Masyarakat diminta tetap waspada.",2024-04-05 04:44:00,7161,377,3635,3610
tweet_00238,"polisi melakukan patroli, kondisi keamanan terus dipantau oleh pihak terkait.",2024-11-13 14:53:00,42651,4102,4016,6787
tweet_00239,"keamanan terus ditingkatkan, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-05-04 20:25:00,29744,3659,2359,8105
tweet_00240,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-09-08 13:26:00,42378,1713,2938,6284
tweet_00241,"masyarakat tetap waspada, kondisi berita terus dipantau oleh pihak terkait.",2024-04-07 13:47:00,28562,3102,4616,9
tweet_00242,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-12-26 05:27:00,6305,4820,1072,3225
tweet_00243,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-03-13 23:51:00,36461,3278,145,5010
tweet_00244,"polisi melakukan patroli, kondisi aman terus dipantau oleh pihak terkait.",2024-05-15 14:06:00,26170,487,3179,1249
tweet_00245,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-02-17 11:48:00,16024,2471,987,7622
tweet_00246,"situasi tetap aman, kondisi warga terus dipantau oleh pihak terkait.",2024-04-19 22:05:00,39430,445,769,1343
tweet_00247,"pelaku berhasil ditangkap, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-03-06 06:58:00,32127,4013,3351,2349
tweet_00248,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-02-23 00:09:00,31017,1195,4131,7843
tweet_00249,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-10-07 02:02:00,37967,2477,3046,707
tweet_00250,"kasus sedang diselidiki, terkait perampokan. Masyarakat diminta tetap waspada.",2024-07-08 12:20:00,2485,3615,4255,7397
tweet_00251,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-12-12 20:59:00,35206,4158,341,5249
tweet_00252,"kondisi kota tertib, kondisi tertib terus dipantau oleh pihak terkait.",2024-12-21 09:38:00,9696,4216,661,3374
tweet_00253,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-08-31 15:57:00,33410,2107,2959,3083
tweet_00254,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-04-08 11:46:00,34457,241,4443,6770
tweet_00255,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-05-14 13:43:00,41333,2373,285,148
tweet_00256,"pelaku berhasil ditangkap, terkait begal. Masyarakat diminta tetap waspada.",2024-06-28 12:23:00,26352,4900,1012,9715
tweet_00257,"situasi tetap aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-07-05 01:26:00,22651,1606,2408,340
tweet_00258,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-11-07 08:10:00,38077,1730,1689,3267
tweet_00259,"warga merasa aman, kondisi berita terus dipantau oleh pihak terkait.",2024-11-13 22:28:00,24829,4590,4107,560
tweet_00260,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-01-25 00:34:00,11431,3292,4073,7629
tweet_00261,"keamanan terus ditingkatkan, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-11-20 07:36:00,12696,4230,2978,7373
tweet_00262,"situasi tetap aman, kondisi warga terus dipantau oleh pihak terkait.",2024-11-13 07:56:00,29994,4264,94,5901
tweet_00263,"kejadian tersebut meresahkan warga, terkait begal. Masyarakat diminta tetap waspada.",2024-04-11 05:48:00,48573,2951,2530,1960
tweet_00264,"polisi melakukan patroli, kondisi patroli terus dipantau oleh pihak terkait.",2024-06-19 05:27:00,35742,968,536,7340
tweet_00265,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-09-20 13:51:00,18278,4143,4349,5179
tweet_00266,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-06 10:17:00,39266,4742,3850,689
tweet_00267,"terjadi kasus, terkait korupsi. Masyarakat diminta tetap waspada.",2024-02-01 04:56:00,29804,4249,1179,9074
tweet_00268,"kasus sedang diselidiki, terkait pencurian. Masyarakat diminta tetap waspada.",2024-12-08 11:18:00,23322,2153,1382,1403
tweet_00269,"kasus sedang diselidiki, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-12-10 11:17:00,15432,1513,767,2044
tweet_00270,"kejadian tersebut meresahkan warga, terkait begal. Masyarakat diminta tetap waspada.",2024-12-11 14:20:00,10847,3721,4605,4481
tweet_00271,"kejadian tersebut meresahkan warga, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-06-11 15:33:00,7768,2713,900,6356
tweet_00272,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-03-10 22:09:00,47086,4273,671,163
tweet_00273,"kasus sedang diselidiki, terkait pencurian. Masyarakat diminta tetap waspada.",2024-10-07 10:50:00,4808,2360,4278,7961
tweet_00274,"kasus sedang diselidiki, terkait perampokan. Masyarakat diminta tetap waspada.",2024-07-27 01:51:00,28421,598,4839,7394
tweet_00275,"polisi mengamankan pelaku, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-06-27 03:53:00,43414,2677,4200,16
tweet_00276,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-05-15 21:53:00,49733,3636,1120,7177
tweet_00277,"masyarakat tetap waspada, kondisi informasi terus dipantau oleh pihak terkait.",2024-09-27 17:58:00,27435,780,4026,6869
tweet_00278,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-10-17 17:27:00,31196,2153,1031,4940
tweet_00279,"warga menjadi korban, terkait curanmor. Masyarakat diminta tetap waspada.",2024-10-25 05:20:00,7798,3511,407,7650
tweet_00280,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-04-08 01:34:00,49527,1679,4531,5330
tweet_00281,"warga merasa aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-03-05 07:21:00,29966,777,2037,5439
tweet_00282,"terjadi kasus, terkait pencurian. Masyarakat diminta tetap waspada.",2024-11-05 06:57:00,31192,2998,962,1827
tweet_00283,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-11-23 06:16:00,20679,374,2196,3747
tweet_00284,"pelaku berhasil ditangkap, terkait korupsi. Masyarakat diminta tetap waspada.",2024-08-11 13:09:00,33558,1721,3983,9503
tweet_00285,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-04-12 18:17:00,45848,2325,935,7569
tweet_00286,"warga menjadi korban, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-05-08 14:05:00,49155,3702,2837,2461
tweet_00287,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-02-28 09:20:00,12268,1572,38,4875
tweet_00288,"masyarakat tetap waspada, kondisi tertib terus dipantau oleh pihak terkait.",2024-12-12 07:25:00,16007,306,646,9951
tweet_00289,"kejadian tersebut meresahkan warga, terkait begal. Masyarakat diminta tetap waspada.",2024-05-30 22:02:00,43551,3873,3537,4558
tweet_00290,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-05-03 07:18:00,20577,465,2325,3754
tweet_00291,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-08-28 08:50:00,16416,2465,1304,7295
tweet_00292,"pelaku berhasil ditangkap, terkait korupsi. Masyarakat diminta tetap waspada.",2024-06-10 21:03:00,22666,1289,514,448
tweet_00293,"pelaku berhasil ditangkap, terkait penipuan. Masyarakat diminta tetap waspada.",2024-09-24 06:25:00,44532,2525,3081,1428
tweet_00294,"warga merasa aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-04-18 17:30:00,11339,2164,2547,2979
tweet_00295,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-05-15 01:49:00,13954,3494,2634,3983
tweet_00296,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-10-16 13:38:00,17091,2184,1404,5251
tweet_00297,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-03-20 19:14:00,23715,1833,4917,2023
tweet_00298,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-03-13 08:35:00,33858,2325,3190,2563
tweet_00299,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-10-16 04:41:00,29760,2952,3959,161
tweet_00300,"keamanan terus ditingkatkan, kondisi keamanan terus dipantau oleh pihak terkait.",2024-10-20 00:27:00,43932,3893,3390,5997
tweet_00301,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-08-13 11:23:00,551,2979,867,8623
tweet_00302,"terjadi kasus, terkait curanmor. Masyarakat diminta tetap waspada.",2024-02-22 22:56:00,33947,835,1651,1136
tweet_00303,"keamanan terus ditingkatkan, kondisi kota terus dipantau oleh pihak terkait.",2024-11-10 14:08:00,45263,1288,659,2010
tweet_00304,"situasi tetap aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-12-16 06:49:00,3481,841,499,8329
tweet_00305,"kejadian tersebut meresahkan warga, terkait pencurian. Masyarakat diminta tetap waspada.",2024-06-08 00:21:00,35535,3925,1900,2610
tweet_00306,"warga merasa aman, kondisi warga terus dipantau oleh pihak terkait.",2024-07-06 14:23:00,22446,2008,2096,8895
tweet_00307,"pelaku berhasil ditangkap, terkait begal. Masyarakat diminta tetap waspada.",2024-04-14 17:07:00,29319,2983,4736,2839
tweet_00308,"situasi tetap aman, kondisi berita terus dipantau oleh pihak terkait.",2024-12-17 03:39:00,7541,4288,1619,6868
tweet_00309,"kejadian tersebut meresahkan warga, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-09-10 18:46:00,172,1979,3291,8461
tweet_00310,"pelaku berhasil ditangkap, terkait begal. Masyarakat diminta tetap waspada.",2024-07-06 12:40:00,32982,586,840,5347
tweet_00311,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-09-11 04:08:00,15902,694,4000,9614
tweet_00312,"warga menjadi korban, terkait korupsi. Masyarakat diminta tetap waspada.",2024-02-16 07:47:00,11928,948,1449,2539
tweet_00313,"masyarakat tetap waspada, kondisi kota terus dipantau oleh pihak terkait.",2024-10-13 02:01:00,28238,3675,1753,8100
tweet_00314,"warga merasa aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-08-31 02:00:00,29065,1936,424,6304
tweet_00315,"pelaku berhasil ditangkap, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-03-30 19:50:00,33375,3067,2336,9879
tweet_00316,"kasus sedang diselidiki, terkait perampokan. Masyarakat diminta tetap waspada.",2024-07-13 20:58:00,46770,3674,4272,4624
tweet_00317,"polisi melakukan patroli, kondisi berita terus dipantau oleh pihak terkait.",2024-08-18 02:08:00,47955,4953,3588,1537
tweet_00318,"polisi melakukan patroli, kondisi kota terus dipantau oleh pihak terkait.",2024-10-09 01:00:00,3760,3162,4683,8535
tweet_00319,"keamanan terus ditingkatkan, kondisi berita terus dipantau oleh pihak terkait.",2024-02-18 18:02:00,48787,615,1727,1854
tweet_00320,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-10-21 13:09:00,5784,2796,1749,781
tweet_00321,"pelaku berhasil ditangkap, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-28 18:33:00,29128,2118,3970,9259
tweet_00322,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-01-15 18:13:00,48573,1819,2426,5546
tweet_00323,"warga merasa aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-05-05 03:51:00,33253,2216,484,7239
tweet_00324,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-10-04 21:47:00,29149,3530,3339,2822
tweet_00325,"warga merasa aman, kondisi keamanan terus dipantau oleh pihak terkait.",2024-05-26 05:05:00,1908,4140,2976,3200
tweet_00326,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-07-12 21:35:00,20084,617,2307,7133
tweet_00327,"warga merasa aman, kondisi berita terus dipantau oleh pihak terkait.",2024-10-01 20:47:00,15159,3963,574,5108
tweet_00328,"keamanan terus ditingkatkan, kondisi tertib terus dipantau oleh pihak terkait.",2024-01-24 09:31:00,1135,1534,1594,8438
tweet_00329,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-02-08 11:46:00,43370,2248,3864,7833
tweet_00330,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-03-08 21:16:00,49426,1400,3557,645
tweet_00331,"warga merasa aman, kondisi kota terus dipantau oleh pihak terkait.",2024-11-05 06:38:00,46453,1904,2504,9346
tweet_00332,"masyarakat tetap waspada, kondisi warga terus dipantau oleh pihak terkait.",2024-05-30 13:43:00,25827,194,980,9890
tweet_00333,"warga menjadi korban, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-10-20 05:05:00,5443,1103,2326,9087
tweet_00334,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-10-12 14:34:00,11111,935,4384,8915
tweet_00335,"polisi melakukan patroli, kondisi tertib terus dipantau oleh pihak terkait.",2024-05-22 20:55:00,10497,160,1070,1958
tweet_00336,"kasus sedang diselidiki, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-05-09 10:08:00,21457,3835,854,8831
tweet_00337,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-03-19 07:42:00,37406,1341,3700,948
tweet_00338,"keamanan terus ditingkatkan, kondisi polisi terus dipantau oleh pihak terkait.",2024-10-16 16:48:00,33170,3943,1787,7374
tweet_00339,"kejadian tersebut meresahkan warga, terkait pencurian. Masyarakat diminta tetap waspada.",2024-08-20 16:58:00,22756,2459,1466,3674
tweet_00340,"kejadian tersebut meresahkan warga, terkait begal. Masyarakat diminta tetap waspada.",2024-07-02 21:23:00,20990,844,3618,5661
tweet_00341,"situasi tetap aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-04-06 21:44:00,49585,4370,4249,1750
tweet_00342,"warga menjadi korban, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-12-24 02:53:00,15292,2951,1449,5394
tweet_00343,"masyarakat tetap waspada, kondisi polisi terus dipantau oleh pihak terkait.",2024-01-20 16:45:00,7240,2815,4728,1531
tweet_00344,"kondisi kota tertib, kondisi polisi terus dipantau oleh pihak terkait.",2024-08-04 19:49:00,34238,2728,2512,285
tweet_00345,"kasus sedang diselidiki, terkait pencurian. Masyarakat diminta tetap waspada.",2024-08-02 11:57:00,29502,1767,3048,40
